time,node,sf
100,pop4,b
100,pop4,a
100,pop4,c
100,pop19,b
100,pop19,a
100,pop19,c
100,pop13,a
100,pop21,b
100,pop21,c
100,pop12,b
100,pop12,c
100,pop12,a
100,pop30,c
100,pop1,b
100,pop1,c
200,pop4,a
200,pop4,b
200,pop19,a
200,pop19,c
200,pop19,b
200,pop13,b
200,pop13,c
200,pop21,a
200,pop21,b
200,pop21,c
200,pop32,b
200,pop32,c
200,pop12,a
200,pop12,b
200,pop12,c
200,pop30,c
200,pop1,b
200,pop1,c
200,pop1,a
300,pop4,a
300,pop4,b
300,pop4,c
300,pop19,a
300,pop19,b
300,pop19,c
300,pop13,b
300,pop13,c
300,pop13,a
300,pop21,a
300,pop21,b
300,pop21,c
300,pop32,a
300,pop32,b
300,pop32,c
300,pop30,b
300,pop30,a
300,pop1,a
400,pop4,b
400,pop4,a
400,pop4,c
400,pop19,b
400,pop19,c
400,pop19,a
400,pop13,c
400,pop13,b
400,pop21,a
400,pop21,b
400,pop32,a
400,pop32,b
400,pop12,a
400,pop12,b
400,pop12,c
400,pop30,b
400,pop30,c
400,pop22,b
400,pop22,c
500,pop4,b
500,pop4,a
500,pop4,c
500,pop19,b
500,pop19,a
500,pop19,c
500,pop13,b
500,pop13,c
500,pop13,a
500,pop21,b
500,pop21,a
500,pop12,a
500,pop12,b
500,pop30,a
500,pop30,b
500,pop1,c
500,pop3,b
500,pop3,a
600,pop4,a
600,pop4,c
600,pop4,b
600,pop19,a
600,pop19,b
600,pop19,c
600,pop32,a
600,pop12,a
600,pop12,b
600,pop12,c
600,pop1,a
700,pop4,a
700,pop4,b
700,pop4,c
700,pop19,a
700,pop19,c
700,pop19,b
700,pop21,b
700,pop21,c
700,pop21,a
700,pop12,a
700,pop31,b
700,pop31,c
800,pop4,b
800,pop4,a
800,pop4,c
800,pop19,a
800,pop19,c
800,pop19,b
800,pop13,a
800,pop21,a
800,pop12,a
800,pop12,b
800,pop1,c
900,pop4,a
900,pop4,b
900,pop19,c
900,pop19,b
900,pop19,a
900,pop21,b
900,pop21,c
900,pop21,a
900,pop12,b
900,pop12,a
900,pop30,a
900,pop30,b
900,pop1,a
1000.0,pop4,a
1000.0,pop4,b
1000.0,pop19,b
1000.0,pop19,a
1000.0,pop19,c
1000.0,pop13,a
1000.0,pop21,a
1000.0,pop21,c
1000.0,pop21,b
1000.0,pop32,b
1000.0,pop32,c
1000.0,pop12,b
1000.0,pop12,a
1000.0,pop12,c
1000.0,pop30,c
1000.0,pop30,b
1000.0,pop30,a
1000.0,pop1,a
1000.0,pop1,b
1000.0,pop1,c
