time,node,sf
100,pop38,a
100,pop38,b
100,pop38,c
100,pop27,a
100,pop27,c
100,pop27,b
100,pop52,b
100,pop52,a
100,pop52,c
100,pop8,b
100,pop8,a
100,pop8,c
100,pop20,c
100,pop20,b
100,pop20,a
100,pop50,b
100,pop50,c
100,pop1,a
100,pop1,c
100,pop1,b
100,pop17,b
100,pop17,a
100,pop33,a
100,pop33,c
100,pop33,b
100,pop7,b
100,pop7,a
100,pop7,c
100,pop0,a
100,pop0,c
100,pop0,b
100,pop42,a
100,pop42,b
100,pop42,c
200,pop38,c
200,pop38,a
200,pop38,b
200,pop27,c
200,pop27,b
200,pop27,a
200,pop52,b
200,pop52,a
200,pop52,c
200,pop8,a
200,pop8,b
200,pop8,c
200,pop20,c
200,pop20,b
200,pop20,a
200,pop50,b
200,pop50,a
200,pop50,c
200,pop1,c
200,pop1,b
200,pop1,a
200,pop33,c
200,pop13,a
200,pop13,b
200,pop0,c
200,pop0,b
200,pop0,a
300,pop38,c
300,pop38,a
300,pop38,b
300,pop27,a
300,pop27,b
300,pop27,c
300,pop52,c
300,pop52,b
300,pop52,a
300,pop8,c
300,pop8,a
300,pop8,b
300,pop20,b
300,pop20,c
300,pop20,a
300,pop50,c
300,pop50,a
300,pop50,b
300,pop1,b
300,pop1,c
300,pop1,a
300,pop17,b
300,pop33,c
300,pop33,b
300,pop33,a
300,pop7,b
300,pop7,a
300,pop7,c
300,pop0,c
300,pop0,b
300,pop0,a
300,pop42,c
300,pop42,b
300,pop42,a
300,pop3,b
400,pop38,a
400,pop38,c
400,pop38,b
400,pop27,a
400,pop52,c
400,pop52,b
400,pop52,a
400,pop8,a
400,pop8,c
400,pop8,b
400,pop20,b
400,pop20,a
400,pop20,c
400,pop50,b
400,pop50,c
400,pop50,a
400,pop1,b
400,pop1,c
400,pop1,a
400,pop17,a
400,pop17,c
400,pop33,b
400,pop33,c
400,pop7,c
400,pop7,b
400,pop7,a
400,pop13,b
400,pop13,a
400,pop13,c
400,pop3,c
400,pop3,b
400,pop3,a
500,pop38,a
500,pop38,c
500,pop38,b
500,pop27,a
500,pop27,c
500,pop27,b
500,pop52,b
500,pop52,a
500,pop52,c
500,pop8,c
500,pop8,a
500,pop8,b
500,pop20,c
500,pop20,a
500,pop20,b
500,pop50,b
500,pop50,c
500,pop50,a
500,pop1,a
500,pop1,b
500,pop17,b
500,pop33,b
500,pop33,a
500,pop33,c
500,pop7,b
500,pop7,c
500,pop7,a
500,pop0,a
500,pop0,b
500,pop0,c
500,pop42,a
500,pop42,c
500,pop42,b
500,pop3,c
600,pop38,c
600,pop38,a
600,pop38,b
600,pop27,c
600,pop27,a
600,pop27,b
600,pop52,a
600,pop52,c
600,pop52,b
600,pop8,c
600,pop8,b
600,pop8,a
600,pop20,b
600,pop20,c
600,pop20,a
600,pop50,a
600,pop50,b
600,pop50,c
600,pop1,a
600,pop1,c
600,pop1,b
600,pop33,b
600,pop33,a
600,pop33,c
600,pop7,c
600,pop7,a
600,pop0,b
600,pop0,c
600,pop42,b
600,pop42,c
600,pop3,a
700,pop38,c
700,pop38,a
700,pop38,b
700,pop27,a
700,pop27,b
700,pop27,c
700,pop52,c
700,pop52,b
700,pop52,a
700,pop8,c
700,pop8,b
700,pop8,a
700,pop20,a
700,pop20,b
700,pop20,c
700,pop50,b
700,pop50,a
700,pop50,c
700,pop1,a
700,pop1,c
700,pop1,b
700,pop17,c
700,pop33,a
700,pop33,c
700,pop33,b
700,pop0,b
700,pop0,a
700,pop0,c
800,pop38,a
800,pop38,b
800,pop38,c
800,pop27,b
800,pop27,c
800,pop27,a
800,pop52,a
800,pop52,c
800,pop52,b
800,pop8,c
800,pop8,a
800,pop20,c
800,pop20,b
800,pop20,a
800,pop50,a
800,pop50,b
800,pop1,a
800,pop1,b
800,pop1,c
800,pop17,c
800,pop33,c
800,pop33,a
800,pop33,b
800,pop7,c
800,pop7,a
800,pop42,b
800,pop42,c
800,pop42,a
900,pop38,a
900,pop38,c
900,pop38,b
900,pop27,b
900,pop27,c
900,pop27,a
900,pop52,a
900,pop52,c
900,pop52,b
900,pop8,c
900,pop8,a
900,pop8,b
900,pop20,a
900,pop20,b
900,pop20,c
900,pop50,c
900,pop50,a
900,pop50,b
900,pop1,a
900,pop1,b
900,pop1,c
900,pop33,c
900,pop33,b
900,pop33,a
900,pop7,a
900,pop7,b
900,pop0,a
900,pop3,b
900,pop3,a
900,pop3,c
1000.0,pop38,c
1000.0,pop38,b
1000.0,pop38,a
1000.0,pop27,c
1000.0,pop27,b
1000.0,pop27,a
1000.0,pop52,a
1000.0,pop52,b
1000.0,pop52,c
1000.0,pop8,a
1000.0,pop8,b
1000.0,pop8,c
1000.0,pop20,c
1000.0,pop20,b
1000.0,pop20,a
1000.0,pop50,a
1000.0,pop50,c
1000.0,pop50,b
1000.0,pop18,c
1000.0,pop18,b
1000.0,pop18,a
1000.0,pop1,a
1000.0,pop17,a
1000.0,pop17,c
1000.0,pop33,c
1000.0,pop7,a
1000.0,pop7,c
1000.0,pop7,b
1000.0,pop0,c
1000.0,pop0,b
