time,node,sf
100,pop9,a
100,pop9,b
100,pop9,c
100,pop56,a
100,pop56,b
100,pop56,c
100,pop1,b
100,pop1,a
100,pop1,c
100,pop51,b
100,pop51,a
100,pop51,c
100,pop24,a
100,pop24,b
100,pop43,a
100,pop33,b
100,pop33,c
100,pop46,c
100,pop25,c
100,pop25,b
100,pop13,b
100,pop13,a
200,pop9,a
200,pop9,b
200,pop9,c
200,pop56,a
200,pop56,b
200,pop56,c
200,pop1,b
200,pop1,c
200,pop1,a
200,pop51,b
200,pop51,c
200,pop51,a
200,pop36,a
200,pop37,b
200,pop21,c
200,pop34,c
200,pop17,c
200,pop20,b
300,pop9,a
300,pop9,c
300,pop9,b
300,pop56,b
300,pop56,a
300,pop56,c
300,pop1,b
300,pop1,a
300,pop1,c
300,pop51,b
300,pop51,a
300,pop36,c
300,pop24,a
300,pop24,b
300,pop24,c
300,pop43,b
300,pop43,c
300,pop46,c
300,pop21,c
300,pop25,b
300,pop25,a
300,pop34,a
300,pop39,a
300,pop39,b
300,pop17,a
300,pop17,b
300,pop17,c
300,pop41,a
300,pop40,c
400,pop9,a
400,pop9,b
400,pop9,c
400,pop56,a
400,pop56,b
400,pop56,c
400,pop1,b
400,pop1,a
400,pop1,c
400,pop51,b
400,pop51,a
400,pop51,c
400,pop36,c
400,pop24,a
400,pop24,c
400,pop43,b
400,pop43,a
400,pop43,c
400,pop37,a
400,pop37,b
400,pop33,c
400,pop46,a
400,pop46,c
400,pop13,b
400,pop13,c
400,pop34,b
400,pop34,c
400,pop17,b
400,pop17,c
400,pop41,c
500,pop9,b
500,pop9,c
500,pop9,a
500,pop56,a
500,pop56,b
500,pop56,c
500,pop1,a
500,pop1,b
500,pop1,c
500,pop51,a
500,pop51,b
500,pop51,c
500,pop36,a
500,pop24,a
500,pop24,b
500,pop24,c
500,pop25,c
500,pop13,a
500,pop34,b
500,pop34,a
600,pop9,a
600,pop9,b
600,pop9,c
600,pop56,b
600,pop56,c
600,pop1,a
600,pop1,b
600,pop1,c
600,pop51,a
600,pop51,b
600,pop51,c
600,pop24,b
600,pop24,c
600,pop37,a
600,pop37,b
600,pop37,c
600,pop33,b
600,pop33,c
600,pop34,b
600,pop34,a
600,pop17,c
600,pop20,c
600,pop20,b
600,pop20,a
700,pop9,b
700,pop9,c
700,pop9,a
700,pop56,b
700,pop56,a
700,pop56,c
700,pop1,a
700,pop1,b
700,pop1,c
700,pop51,a
700,pop51,c
700,pop24,b
700,pop24,c
700,pop43,c
700,pop43,b
700,pop33,a
700,pop33,b
700,pop25,b
700,pop13,b
700,pop13,a
700,pop17,a
700,pop17,b
700,pop41,a
700,pop41,b
700,pop41,c
700,pop23,c
800,pop9,a
800,pop9,b
800,pop9,c
800,pop56,a
800,pop56,b
800,pop1,b
800,pop1,a
800,pop1,c
800,pop51,a
800,pop51,c
800,pop51,b
800,pop36,c
800,pop24,a
800,pop24,b
800,pop43,b
800,pop43,a
800,pop43,c
800,pop33,a
800,pop46,b
800,pop46,c
800,pop46,a
800,pop25,b
800,pop25,c
800,pop13,c
800,pop34,b
800,pop34,a
800,pop17,c
800,pop41,b
800,pop41,c
800,pop23,a
900,pop9,a
900,pop9,b
900,pop9,c
900,pop56,a
900,pop56,b
900,pop56,c
900,pop1,b
900,pop1,a
900,pop1,c
900,pop51,a
900,pop51,b
900,pop51,c
900,pop36,b
900,pop36,c
900,pop43,c
900,pop37,a
900,pop33,c
900,pop25,b
900,pop25,c
900,pop15,b
900,pop34,c
900,pop29,b
900,pop29,c
1000.0,pop9,a
1000.0,pop9,b
1000.0,pop9,c
1000.0,pop56,a
1000.0,pop56,b
1000.0,pop56,c
1000.0,pop1,b
1000.0,pop1,a
1000.0,pop1,c
1000.0,pop51,a
1000.0,pop51,b
1000.0,pop51,c
1000.0,pop36,c
1000.0,pop43,a
1000.0,pop37,a
1000.0,pop33,a
1000.0,pop33,b
1000.0,pop33,c
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop25,c
1000.0,pop17,b
1000.0,pop29,b
