time,node,sf
100,pop7,a
100,pop7,b
100,pop7,c
100,pop9,c
100,pop9,d
100,pop9,a
100,pop9,e
100,pop9,b
100,pop11,b
100,pop11,c
100,pop11,a
100,pop19,a
100,pop19,c
100,pop19,b
100,pop19,d
100,pop19,e
100,pop20,c
100,pop20,b
100,pop20,a
100,pop20,d
100,pop20,e
100,pop25,c
100,pop25,a
100,pop25,b
100,pop25,d
100,pop29,b
100,pop29,c
100,pop29,d
100,pop29,a
100,pop29,e
100,pop37,c
100,pop37,a
100,pop37,b
100,pop37,d
100,pop49,b
100,pop49,a
100,pop49,c
100,pop49,d
100,pop49,e
100,pop51,a
100,pop51,b
100,pop51,c
100,pop51,d
200,pop7,b
200,pop7,a
200,pop7,c
200,pop7,e
200,pop7,d
200,pop9,a
200,pop9,b
200,pop9,c
200,pop9,d
200,pop9,e
200,pop11,c
200,pop11,a
200,pop11,b
200,pop11,d
200,pop11,e
200,pop19,c
200,pop19,a
200,pop19,b
200,pop19,e
200,pop20,a
200,pop20,b
200,pop20,c
200,pop20,d
200,pop20,e
200,pop25,b
200,pop25,c
200,pop25,a
200,pop25,d
200,pop25,e
200,pop29,c
200,pop29,a
200,pop29,b
200,pop37,c
200,pop37,d
200,pop37,a
200,pop37,e
200,pop37,b
200,pop49,b
200,pop49,a
200,pop49,e
200,pop49,c
200,pop49,d
200,pop51,e
200,pop51,b
200,pop51,a
200,pop51,c
300,pop7,a
300,pop7,c
300,pop7,b
300,pop7,d
300,pop7,e
300,pop9,b
300,pop9,e
300,pop9,a
300,pop9,c
300,pop11,b
300,pop11,a
300,pop11,c
300,pop19,b
300,pop19,a
300,pop19,c
300,pop20,b
300,pop20,c
300,pop20,a
300,pop20,d
300,pop20,e
300,pop25,c
300,pop25,b
300,pop25,a
300,pop25,d
300,pop29,c
300,pop29,b
300,pop29,a
300,pop29,d
300,pop29,e
300,pop37,b
300,pop37,c
300,pop37,d
300,pop37,a
300,pop37,e
300,pop49,b
300,pop49,d
300,pop49,c
300,pop49,e
300,pop49,a
300,pop51,a
300,pop51,b
300,pop51,c
400,pop7,a
400,pop7,c
400,pop7,d
400,pop7,e
400,pop7,b
400,pop9,b
400,pop9,a
400,pop9,c
400,pop9,d
400,pop11,b
400,pop11,c
400,pop11,a
400,pop11,d
400,pop11,e
400,pop19,e
400,pop19,b
400,pop19,c
400,pop19,a
400,pop19,d
400,pop20,a
400,pop20,e
400,pop20,b
400,pop20,c
400,pop20,d
400,pop25,d
400,pop25,a
400,pop25,b
400,pop25,e
400,pop25,c
400,pop29,b
400,pop29,c
400,pop29,a
400,pop37,a
400,pop37,b
400,pop37,c
400,pop37,d
400,pop37,e
400,pop49,b
400,pop49,c
400,pop49,a
400,pop49,e
400,pop49,d
400,pop51,a
400,pop51,c
400,pop51,b
400,pop51,d
400,pop51,e
500,pop7,c
500,pop7,b
500,pop7,a
500,pop7,e
500,pop9,b
500,pop9,c
500,pop9,a
500,pop11,b
500,pop11,c
500,pop11,a
500,pop11,e
500,pop11,d
500,pop19,b
500,pop19,e
500,pop19,a
500,pop20,b
500,pop20,c
500,pop20,a
500,pop20,d
500,pop20,e
500,pop25,d
500,pop25,e
500,pop25,a
500,pop25,b
500,pop25,c
500,pop29,b
500,pop29,c
500,pop29,a
500,pop37,a
500,pop37,c
500,pop37,d
500,pop37,e
500,pop49,b
500,pop49,a
500,pop49,c
500,pop49,d
500,pop49,e
500,pop51,c
500,pop51,b
500,pop51,a
600,pop7,a
600,pop7,c
600,pop7,b
600,pop7,d
600,pop7,e
600,pop9,c
600,pop9,d
600,pop9,e
600,pop9,a
600,pop9,b
600,pop11,c
600,pop11,b
600,pop11,e
600,pop11,a
600,pop11,d
600,pop19,b
600,pop19,a
600,pop19,c
600,pop19,d
600,pop19,e
600,pop20,d
600,pop20,e
600,pop20,a
600,pop20,b
600,pop20,c
600,pop25,a
600,pop25,b
600,pop25,c
600,pop25,e
600,pop29,b
600,pop29,c
600,pop29,a
600,pop29,d
600,pop37,c
600,pop37,a
600,pop37,d
600,pop37,e
600,pop49,c
600,pop49,a
600,pop49,b
600,pop51,c
600,pop51,d
600,pop51,e
600,pop51,b
600,pop51,a
700,pop7,c
700,pop7,a
700,pop7,b
700,pop7,d
700,pop7,e
700,pop9,b
700,pop9,a
700,pop9,c
700,pop11,a
700,pop11,c
700,pop11,b
700,pop19,a
700,pop19,c
700,pop19,b
700,pop19,d
700,pop20,a
700,pop20,b
700,pop20,c
700,pop20,e
700,pop20,d
700,pop25,d
700,pop25,e
700,pop25,b
700,pop25,a
700,pop29,a
700,pop29,b
700,pop29,c
700,pop37,a
700,pop37,b
700,pop37,c
700,pop37,d
700,pop37,e
700,pop49,c
700,pop49,a
700,pop49,b
700,pop49,d
700,pop49,e
700,pop51,b
700,pop51,c
700,pop51,a
800,pop7,e
800,pop7,b
800,pop7,c
800,pop7,a
800,pop7,d
800,pop9,b
800,pop9,e
800,pop9,a
800,pop9,c
800,pop9,d
800,pop11,c
800,pop11,b
800,pop11,a
800,pop19,b
800,pop19,a
800,pop19,c
800,pop19,d
800,pop19,e
800,pop20,c
800,pop20,d
800,pop20,e
800,pop20,a
800,pop20,b
800,pop25,c
800,pop25,b
800,pop25,d
800,pop25,e
800,pop29,a
800,pop29,b
800,pop29,c
800,pop29,d
800,pop29,e
800,pop37,a
800,pop37,c
800,pop37,b
800,pop37,d
800,pop37,e
800,pop49,b
800,pop49,a
800,pop49,d
800,pop49,c
800,pop49,e
800,pop51,a
800,pop51,c
800,pop51,b
800,pop51,e
800,pop51,d
900,pop7,c
900,pop7,b
900,pop7,a
900,pop7,d
900,pop7,e
900,pop9,d
900,pop9,a
900,pop9,b
900,pop9,c
900,pop9,e
900,pop11,c
900,pop11,b
900,pop11,a
900,pop11,d
900,pop11,e
900,pop19,b
900,pop19,c
900,pop19,d
900,pop19,e
900,pop19,a
900,pop20,a
900,pop20,d
900,pop20,c
900,pop20,e
900,pop20,b
900,pop25,d
900,pop25,b
900,pop25,e
900,pop25,c
900,pop29,a
900,pop29,b
900,pop29,c
900,pop29,e
900,pop29,d
900,pop37,a
900,pop37,c
900,pop37,b
900,pop37,d
900,pop49,a
900,pop49,c
900,pop49,d
900,pop49,e
900,pop51,c
900,pop51,b
900,pop51,a
900,pop51,d
1000.0,pop7,b
1000.0,pop7,a
1000.0,pop7,c
1000.0,pop7,d
1000.0,pop9,a
1000.0,pop9,b
1000.0,pop9,c
1000.0,pop9,d
1000.0,pop9,e
1000.0,pop11,c
1000.0,pop11,a
1000.0,pop11,d
1000.0,pop11,b
1000.0,pop11,e
1000.0,pop19,a
1000.0,pop19,b
1000.0,pop19,c
1000.0,pop19,d
1000.0,pop19,e
1000.0,pop20,a
1000.0,pop20,c
1000.0,pop20,b
1000.0,pop20,d
1000.0,pop20,e
1000.0,pop25,b
1000.0,pop25,c
1000.0,pop25,a
1000.0,pop25,d
1000.0,pop25,e
1000.0,pop29,b
1000.0,pop29,e
1000.0,pop29,a
1000.0,pop29,c
1000.0,pop29,d
1000.0,pop37,c
1000.0,pop37,b
1000.0,pop37,d
1000.0,pop37,e
1000.0,pop37,a
1000.0,pop49,b
1000.0,pop49,c
1000.0,pop49,a
1000.0,pop49,d
1000.0,pop49,e
1000.0,pop51,c
1000.0,pop51,b
1000.0,pop51,d
1000.0,pop51,e
1000.0,pop51,a
