time,node,sf
100,pop56,b
100,pop56,a
100,pop56,c
100,pop46,b
100,pop46,c
100,pop9,a
100,pop9,b
100,pop9,c
100,pop1,a
100,pop1,b
100,pop1,c
100,pop34,b
100,pop34,a
100,pop51,a
100,pop32,c
100,pop15,a
100,pop15,b
100,pop15,c
100,pop41,a
100,pop37,c
100,pop40,a
100,pop40,b
100,pop40,c
200,pop56,a
200,pop56,b
200,pop56,c
200,pop46,a
200,pop46,b
200,pop46,c
200,pop9,a
200,pop9,b
200,pop9,c
200,pop1,a
200,pop1,b
200,pop1,c
200,pop34,a
200,pop34,b
200,pop34,c
200,pop32,b
200,pop32,c
200,pop32,a
200,pop15,b
200,pop41,a
200,pop13,c
200,pop13,a
200,pop13,b
200,pop37,a
200,pop37,c
200,pop37,b
200,pop40,a
200,pop40,b
200,pop40,c
200,pop17,c
200,pop25,b
300,pop56,a
300,pop56,b
300,pop56,c
300,pop46,a
300,pop46,c
300,pop46,b
300,pop9,a
300,pop9,b
300,pop1,a
300,pop1,b
300,pop51,a
300,pop51,b
300,pop51,c
300,pop32,a
300,pop32,b
300,pop32,c
300,pop15,a
300,pop41,b
300,pop41,c
300,pop13,b
300,pop13,c
300,pop37,b
300,pop37,a
300,pop37,c
300,pop40,a
300,pop40,b
300,pop40,c
300,pop33,a
400,pop56,a
400,pop56,b
400,pop46,a
400,pop46,b
400,pop46,c
400,pop9,a
400,pop9,b
400,pop9,c
400,pop1,a
400,pop1,b
400,pop1,c
400,pop34,b
400,pop34,c
400,pop51,a
400,pop51,b
400,pop32,c
400,pop32,b
400,pop32,a
400,pop15,c
400,pop41,b
400,pop41,c
400,pop13,b
400,pop13,a
400,pop37,b
400,pop37,c
400,pop33,b
400,pop33,c
500,pop56,b
500,pop56,a
500,pop56,c
500,pop46,a
500,pop9,a
500,pop1,a
500,pop1,c
500,pop1,b
500,pop51,b
500,pop51,a
500,pop32,a
500,pop32,b
500,pop13,a
500,pop37,a
500,pop37,b
500,pop37,c
500,pop40,b
500,pop40,a
500,pop33,a
500,pop33,b
600,pop56,a
600,pop56,b
600,pop56,c
600,pop46,a
600,pop46,b
600,pop46,c
600,pop9,a
600,pop9,b
600,pop9,c
600,pop1,a
600,pop1,b
600,pop1,c
600,pop34,b
600,pop34,c
600,pop51,a
600,pop51,b
600,pop15,b
600,pop41,a
600,pop41,c
600,pop41,b
600,pop13,b
600,pop13,a
600,pop37,a
600,pop37,c
600,pop37,b
700,pop56,a
700,pop56,b
700,pop56,c
700,pop46,c
700,pop46,a
700,pop9,b
700,pop9,a
700,pop9,c
700,pop1,a
700,pop1,b
700,pop1,c
700,pop34,c
700,pop34,a
700,pop51,b
700,pop51,a
700,pop51,c
700,pop32,b
700,pop32,c
700,pop32,a
700,pop15,a
700,pop37,b
700,pop37,a
700,pop37,c
700,pop40,a
700,pop40,b
700,pop40,c
700,pop33,c
700,pop33,a
700,pop33,b
800,pop56,a
800,pop56,b
800,pop56,c
800,pop46,a
800,pop46,c
800,pop46,b
800,pop9,a
800,pop9,b
800,pop9,c
800,pop1,b
800,pop1,c
800,pop1,a
800,pop34,c
800,pop34,b
800,pop34,a
800,pop32,c
800,pop41,b
800,pop41,a
800,pop37,a
800,pop40,a
800,pop17,a
800,pop17,b
800,pop17,c
800,pop33,a
900,pop56,a
900,pop56,b
900,pop56,c
900,pop46,a
900,pop46,b
900,pop46,c
900,pop9,a
900,pop9,c
900,pop9,b
900,pop1,a
900,pop1,b
900,pop1,c
900,pop34,b
900,pop34,c
900,pop51,b
900,pop51,a
900,pop51,c
900,pop32,a
900,pop32,b
900,pop32,c
900,pop15,b
900,pop41,c
900,pop41,b
900,pop13,a
900,pop13,b
900,pop13,c
900,pop37,a
900,pop37,b
900,pop37,c
900,pop40,b
900,pop40,a
900,pop17,b
900,pop17,a
1000.0,pop56,a
1000.0,pop56,b
1000.0,pop56,c
1000.0,pop46,c
1000.0,pop46,a
1000.0,pop46,b
1000.0,pop9,a
1000.0,pop9,b
1000.0,pop9,c
1000.0,pop1,a
1000.0,pop1,b
1000.0,pop51,c
1000.0,pop21,b
1000.0,pop21,c
1000.0,pop13,a
1000.0,pop13,c
1000.0,pop13,b
1000.0,pop37,a
1000.0,pop17,a
1000.0,pop17,b
1000.0,pop17,c
