time,node,sf
100,pop7,a
100,pop7,b
100,pop7,c
100,pop9,a
100,pop9,b
100,pop9,c
100,pop11,b
100,pop11,a
100,pop11,c
100,pop13,b
100,pop13,c
100,pop13,e
100,pop13,d
100,pop13,a
100,pop14,c
100,pop14,b
100,pop14,d
100,pop14,a
100,pop14,e
100,pop16,a
100,pop16,b
100,pop16,c
100,pop19,b
100,pop19,a
100,pop19,c
100,pop19,d
100,pop20,a
100,pop20,b
100,pop20,c
100,pop20,d
100,pop25,e
100,pop25,a
100,pop25,d
100,pop25,b
100,pop25,c
100,pop29,a
100,pop29,b
100,pop29,c
100,pop29,e
100,pop29,d
100,pop37,c
100,pop37,b
100,pop37,d
100,pop37,a
100,pop37,e
100,pop39,c
100,pop39,d
100,pop39,a
100,pop39,e
100,pop39,b
100,pop40,c
100,pop40,d
100,pop40,e
100,pop40,a
100,pop40,b
100,pop43,b
100,pop43,c
100,pop43,a
100,pop44,b
100,pop44,a
100,pop44,c
100,pop44,d
100,pop44,e
100,pop45,b
100,pop45,d
100,pop45,e
100,pop45,a
100,pop45,c
100,pop48,d
100,pop48,e
100,pop48,b
100,pop48,a
100,pop48,c
100,pop49,d
100,pop49,e
100,pop49,b
100,pop49,a
100,pop49,c
100,pop51,c
100,pop51,d
100,pop51,b
100,pop51,e
100,pop51,a
100,pop56,b
100,pop56,e
100,pop56,c
100,pop56,d
100,pop56,a
200,pop7,d
200,pop7,a
200,pop7,b
200,pop7,e
200,pop7,c
200,pop9,a
200,pop9,b
200,pop9,c
200,pop9,d
200,pop9,e
200,pop11,d
200,pop11,e
200,pop11,b
200,pop13,e
200,pop13,c
200,pop13,d
200,pop13,a
200,pop14,d
200,pop14,e
200,pop14,a
200,pop14,b
200,pop16,c
200,pop16,d
200,pop16,e
200,pop16,a
200,pop16,b
200,pop19,a
200,pop19,c
200,pop19,b
200,pop19,e
200,pop20,a
200,pop20,b
200,pop20,c
200,pop20,d
200,pop20,e
200,pop25,b
200,pop25,c
200,pop25,a
200,pop25,d
200,pop25,e
200,pop29,d
200,pop29,e
200,pop29,b
200,pop29,a
200,pop29,c
200,pop37,d
200,pop37,e
200,pop37,b
200,pop37,a
200,pop37,c
200,pop39,d
200,pop39,e
200,pop39,c
200,pop39,b
200,pop39,a
200,pop40,c
200,pop40,b
200,pop40,d
200,pop40,a
200,pop40,e
200,pop43,c
200,pop43,b
200,pop43,a
200,pop44,e
200,pop44,d
200,pop44,a
200,pop44,b
200,pop45,b
200,pop45,c
200,pop45,d
200,pop45,a
200,pop45,e
200,pop48,a
200,pop48,b
200,pop48,e
200,pop48,c
200,pop48,d
200,pop49,b
200,pop49,c
200,pop49,a
200,pop49,d
200,pop51,c
200,pop51,b
200,pop51,a
200,pop56,e
200,pop56,b
200,pop56,a
200,pop56,c
200,pop56,d
300,pop7,c
300,pop7,b
300,pop7,a
300,pop7,d
300,pop7,e
300,pop9,a
300,pop9,b
300,pop9,c
300,pop9,d
300,pop9,e
300,pop11,b
300,pop11,a
300,pop11,c
300,pop11,d
300,pop11,e
300,pop13,a
300,pop13,b
300,pop13,c
300,pop14,a
300,pop14,d
300,pop14,e
300,pop14,b
300,pop14,c
300,pop16,a
300,pop16,d
300,pop16,e
300,pop16,b
300,pop16,c
300,pop19,a
300,pop19,d
300,pop19,c
300,pop19,e
300,pop19,b
300,pop20,c
300,pop20,b
300,pop20,a
300,pop20,d
300,pop20,e
300,pop25,b
300,pop25,a
300,pop25,c
300,pop29,b
300,pop29,a
300,pop29,c
300,pop29,d
300,pop29,e
300,pop37,b
300,pop37,a
300,pop37,c
300,pop37,d
300,pop37,e
300,pop39,e
300,pop39,d
300,pop39,a
300,pop39,c
300,pop39,b
300,pop40,a
300,pop40,b
300,pop40,c
300,pop43,b
300,pop43,c
300,pop43,a
300,pop43,d
300,pop43,e
300,pop44,c
300,pop44,d
300,pop44,e
300,pop44,a
300,pop45,b
300,pop45,c
300,pop45,a
300,pop45,d
300,pop45,e
300,pop48,b
300,pop48,d
300,pop48,a
300,pop48,e
300,pop48,c
300,pop49,e
300,pop49,b
300,pop49,c
300,pop49,d
300,pop49,a
300,pop51,b
300,pop51,c
300,pop51,e
300,pop51,a
300,pop51,d
300,pop56,a
300,pop56,d
300,pop56,c
300,pop56,b
300,pop56,e
400,pop7,c
400,pop7,b
400,pop7,a
400,pop7,d
400,pop7,e
400,pop9,a
400,pop9,b
400,pop9,c
400,pop9,d
400,pop9,e
400,pop11,a
400,pop11,c
400,pop11,d
400,pop11,b
400,pop11,e
400,pop13,b
400,pop13,d
400,pop13,a
400,pop13,c
400,pop13,e
400,pop14,a
400,pop14,c
400,pop14,b
400,pop14,d
400,pop16,a
400,pop16,c
400,pop16,d
400,pop16,e
400,pop16,b
400,pop19,b
400,pop19,a
400,pop19,d
400,pop19,c
400,pop19,e
400,pop20,a
400,pop20,b
400,pop20,c
400,pop20,d
400,pop25,b
400,pop25,a
400,pop25,c
400,pop29,a
400,pop29,d
400,pop29,c
400,pop29,e
400,pop29,b
400,pop37,d
400,pop37,e
400,pop39,c
400,pop39,b
400,pop39,e
400,pop39,a
400,pop40,b
400,pop40,a
400,pop40,c
400,pop40,d
400,pop40,e
400,pop43,c
400,pop43,d
400,pop43,e
400,pop43,b
400,pop43,a
400,pop44,b
400,pop44,a
400,pop44,d
400,pop44,c
400,pop44,e
400,pop45,a
400,pop45,b
400,pop45,c
400,pop45,d
400,pop45,e
400,pop48,b
400,pop48,c
400,pop48,a
400,pop49,a
400,pop49,c
400,pop49,b
400,pop49,d
400,pop49,e
400,pop51,b
400,pop51,a
400,pop51,c
400,pop51,d
400,pop51,e
400,pop56,a
400,pop56,c
400,pop56,b
400,pop56,d
400,pop56,e
500,pop7,a
500,pop7,c
500,pop7,e
500,pop7,b
500,pop9,a
500,pop9,b
500,pop9,c
500,pop11,b
500,pop11,a
500,pop11,c
500,pop11,d
500,pop11,e
500,pop13,c
500,pop13,a
500,pop13,b
500,pop13,d
500,pop13,e
500,pop14,b
500,pop14,a
500,pop14,c
500,pop14,d
500,pop14,e
500,pop16,d
500,pop16,a
500,pop16,b
500,pop16,c
500,pop16,e
500,pop19,c
500,pop19,a
500,pop19,b
500,pop20,a
500,pop20,b
500,pop20,d
500,pop20,e
500,pop20,c
500,pop25,b
500,pop25,a
500,pop25,c
500,pop25,e
500,pop25,d
500,pop29,c
500,pop29,b
500,pop29,a
500,pop37,a
500,pop37,c
500,pop37,b
500,pop37,d
500,pop37,e
500,pop39,b
500,pop39,a
500,pop39,c
500,pop40,e
500,pop40,d
500,pop40,a
500,pop40,b
500,pop40,c
500,pop43,d
500,pop43,b
500,pop43,a
500,pop43,c
500,pop43,e
500,pop44,a
500,pop44,b
500,pop44,c
500,pop44,d
500,pop44,e
500,pop45,a
500,pop45,b
500,pop45,c
500,pop48,a
500,pop48,e
500,pop48,d
500,pop48,b
500,pop48,c
500,pop49,a
500,pop49,c
500,pop49,d
500,pop49,b
500,pop49,e
500,pop51,b
500,pop51,c
500,pop51,d
500,pop51,e
500,pop56,a
500,pop56,c
500,pop56,b
500,pop56,e
500,pop56,d
600,pop7,c
600,pop7,b
600,pop7,a
600,pop7,d
600,pop7,e
600,pop9,c
600,pop9,d
600,pop9,e
600,pop11,e
600,pop11,a
600,pop11,b
600,pop11,d
600,pop11,c
600,pop13,d
600,pop13,e
600,pop13,a
600,pop13,b
600,pop13,c
600,pop14,a
600,pop14,c
600,pop14,b
600,pop14,d
600,pop14,e
600,pop16,a
600,pop16,c
600,pop16,b
600,pop16,d
600,pop16,e
600,pop19,c
600,pop19,a
600,pop19,d
600,pop19,e
600,pop19,b
600,pop20,b
600,pop20,a
600,pop20,c
600,pop20,e
600,pop20,d
600,pop25,c
600,pop25,b
600,pop25,a
600,pop29,a
600,pop29,b
600,pop29,c
600,pop37,b
600,pop37,a
600,pop37,c
600,pop37,d
600,pop37,e
600,pop39,e
600,pop39,b
600,pop39,a
600,pop39,d
600,pop39,c
600,pop40,b
600,pop40,c
600,pop40,a
600,pop43,a
600,pop43,c
600,pop43,b
600,pop43,d
600,pop43,e
600,pop44,a
600,pop44,d
600,pop44,e
600,pop44,b
600,pop44,c
600,pop45,a
600,pop45,b
600,pop45,d
600,pop45,c
600,pop45,e
600,pop48,c
600,pop48,a
600,pop48,b
600,pop48,d
600,pop48,e
600,pop49,a
600,pop49,c
600,pop49,d
600,pop49,e
600,pop49,b
600,pop51,a
600,pop51,b
600,pop51,c
600,pop51,d
600,pop56,c
600,pop56,a
600,pop56,d
600,pop56,e
700,pop7,c
700,pop7,a
700,pop7,d
700,pop7,b
700,pop7,e
700,pop9,a
700,pop9,b
700,pop9,c
700,pop9,e
700,pop9,d
700,pop11,b
700,pop11,c
700,pop11,a
700,pop11,d
700,pop11,e
700,pop13,b
700,pop13,c
700,pop13,d
700,pop13,a
700,pop13,e
700,pop14,b
700,pop14,a
700,pop14,c
700,pop14,d
700,pop16,b
700,pop16,a
700,pop16,c
700,pop16,d
700,pop16,e
700,pop19,c
700,pop19,d
700,pop19,e
700,pop19,b
700,pop19,a
700,pop20,b
700,pop20,c
700,pop20,a
700,pop20,d
700,pop25,a
700,pop25,c
700,pop25,b
700,pop29,c
700,pop29,b
700,pop29,e
700,pop29,d
700,pop29,a
700,pop37,b
700,pop37,a
700,pop37,e
700,pop37,d
700,pop37,c
700,pop39,c
700,pop39,a
700,pop39,d
700,pop39,e
700,pop39,b
700,pop40,b
700,pop40,a
700,pop40,e
700,pop40,d
700,pop40,c
700,pop43,c
700,pop43,a
700,pop43,e
700,pop43,d
700,pop43,b
700,pop44,a
700,pop44,b
700,pop44,c
700,pop45,d
700,pop45,e
700,pop45,a
700,pop48,b
700,pop48,c
700,pop48,e
700,pop48,d
700,pop48,a
700,pop49,b
700,pop49,c
700,pop49,a
700,pop49,d
700,pop49,e
700,pop51,a
700,pop51,c
700,pop51,b
700,pop51,d
700,pop56,b
700,pop56,c
700,pop56,d
700,pop56,e
700,pop56,a
800,pop7,d
800,pop7,e
800,pop7,c
800,pop7,b
800,pop9,a
800,pop9,d
800,pop9,e
800,pop9,b
800,pop9,c
800,pop11,c
800,pop11,b
800,pop11,d
800,pop11,e
800,pop11,a
800,pop13,a
800,pop13,d
800,pop13,e
800,pop13,c
800,pop13,b
800,pop14,c
800,pop14,b
800,pop14,d
800,pop14,e
800,pop14,a
800,pop16,b
800,pop16,a
800,pop16,c
800,pop16,d
800,pop16,e
800,pop19,c
800,pop19,e
800,pop19,b
800,pop19,a
800,pop20,b
800,pop20,c
800,pop20,a
800,pop20,d
800,pop25,a
800,pop25,b
800,pop25,c
800,pop29,e
800,pop29,d
800,pop29,c
800,pop37,a
800,pop37,d
800,pop37,e
800,pop37,b
800,pop37,c
800,pop39,c
800,pop39,b
800,pop39,e
800,pop39,a
800,pop39,d
800,pop40,a
800,pop40,c
800,pop40,d
800,pop40,b
800,pop40,e
800,pop43,a
800,pop43,b
800,pop43,c
800,pop43,d
800,pop43,e
800,pop44,a
800,pop44,b
800,pop44,c
800,pop44,d
800,pop44,e
800,pop45,c
800,pop45,d
800,pop45,b
800,pop45,e
800,pop48,a
800,pop48,b
800,pop48,c
800,pop48,e
800,pop49,d
800,pop49,e
800,pop49,a
800,pop49,b
800,pop51,b
800,pop51,a
800,pop51,c
800,pop51,d
800,pop51,e
800,pop56,c
800,pop56,a
800,pop56,d
800,pop56,b
800,pop56,e
900,pop7,c
900,pop7,b
900,pop7,a
900,pop7,d
900,pop7,e
900,pop9,d
900,pop9,e
900,pop9,b
900,pop9,a
900,pop9,c
